id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
102,0.000640129,0.000204076,4.45911e-07,2.9116e-07,2.00558e-05,2.7787e-07,1.66151e-05,9.83035e-09,0.996651,6.04341e-06,8.16437e-05,0.000344642,1.72901e-06,5.49008e-06,1.63058e-05,3.2224e-07,0.00133598,2.45165e-07,1.42407e-06,6.61822e-05,3.2125e-07,1.94427e-09,9.68481e-10,1.34408e-10,1.65645e-09,3.78857e-07,5.3489e-06,1.89361e-08,4.26111e-10,1.40684e-10,6.44643e-10,2.23039e-07,7.568e-07,5.37027e-06,9.0386e-07,1.52096e-05,1.06776e-08,1.13385e-09,2.02961e-11,2.99502e-07,4.2646e-09,2.54337e-07,9.40459e-09,2.52569e-08,2.36065e-08,8.57447e-08,1.05331e-08,4.11574e-06,2.55246e-07,8.15395e-06,2.24775e-09,6.03452e-09,2.64365e-08,1.42985e-08,2.28465e-07,3.60537e-08,1.64429e-08,7.64477e-11,3.53679e-06,2.04669e-07,9.74506e-08,1.46805e-08,4.0066e-08,4.18514e-08,6.17565e-08,1.07952e-06,1.6896e-08,1.28695e-08,1.50613e-08,9.73502e-06,1.74722e-07,8.00059e-10,4.20076e-07,7.39573e-07,2.09738e-06,9.18905e-08,4.20121e-09,2.38318e-07,0.000202198,7.89053e-08,4.8838e-06,6.4169e-09,9.60476e-08,8.7132e-07,0.000179315,2.30728e-07,2.24161e-07,1.4148e-08,1.61566e-09,5.3709e-05,5.97984e-07,1.68272e-06,5.09e-07,3.90788e-05,5.15564e-05,9.88881e-06,1.50907e-09,4.78307e-09,9.2057e-07
104,4.26629e-12,2.82197e-08,8.79565e-11,0.000482965,1.96748e-10,3.16833e-12,4.23873e-09,3.43619e-13,1.75893e-10,1.86728e-11,7.17639e-10,7.15116e-12,2.50603e-11,3.6371e-12,2.98441e-12,4.74196e-09,9.60524e-12,4.45682e-13,2.3494e-12,7.23688e-07,1.00638e-12,1.43901e-11,7.94991e-13,9.26948e-13,2.855e-12,1.30641e-11,6.98975e-10,1.56807e-11,5.20753e-07,4.11834e-10,0.000190252,2.28558e-08,0.996011,2.90429e-09,2.05484e-08,6.93322e-11,1.69418e-10,1.11888e-09,5.73412e-14,7.69241e-09,1.05433e-10,1.0519e-11,8.14586e-06,2.71621e-11,6.66146e-11,8.31669e-08,3.12318e-11,2.40243e-12,2.95945e-15,2.14416e-12,2.69624e-05,0.000771923,5.04897e-10,2.70783e-14,3.10989e-11,1.67314e-09,1.01481e-10,1.9715e-12,1.10808e-08,2.75685e-13,7.63183e-11,5.18941e-12,3.43953e-11,5.14996e-10,0.00250254,5.52248e-08,5.50828e-13,4.28641e-08,4.05518e-09,4.06179e-07,3.11268e-12,1.89942e-14,2.58343e-09,2.17491e-10,5.73449e-11,1.05867e-10,8.90262e-11,3.41748e-11,2.05573e-11,1.25448e-08,2.94585e-10,4.46462e-07,3.0449e-09,4.00325e-07,1.4302e-07,6.47445e-09,8.09846e-12,1.48319e-08,1.09193e-11,1.2549e-11,2.74837e-06,4.69978e-12,1.22239e-10,1.1702e-10,1.70653e-11,9.73081e-14,1.93796e-09,3.82572e-11,2.5699e-08
105,0.000364981,0.000197407,2.11256e-06,1.14403e-07,3.4964e-06,2.68301e-07,5.35848e-05,3.96725e-09,0.997773,2.75879e-06,0.000210157,7.1083e-05,4.62726e-06,1.76832e-06,1.79894e-05,2.77243e-07,0.000911237,1.71488e-07,3.52855e-07,9.43982e-05,4.29991e-07,1.19856e-08,1.43933e-09,4.60935e-11,1.4981e-09,1.49998e-07,1.6094e-06,1.76547e-08,1.05165e-10,1.96616e-10,4.76129e-10,3.68977e-07,9.57081e-07,4.84476e-06,2.23657e-07,4.25076e-06,2.57559e-08,3.80088e-09,3.80299e-12,2.26582e-07,7.99042e-09,2.57459e-06,2.23512e-09,1.33204e-08,2.39891e-08,3.10022e-07,7.56327e-08,4.28483e-06,2.362e-07,3.40188e-06,1.03372e-09,2.70789e-09,1.09468e-08,2.56312e-08,8.1597e-07,9.08861e-09,4.05349e-09,3.48973e-11,6.42844e-06,5.45585e-08,1.19286e-07,1.20213e-08,3.84664e-08,1.62647e-08,2.31849e-08,1.68356e-06,1.42032e-08,1.11876e-08,3.63321e-08,1.73379e-06,7.72996e-08,3.23416e-10,2.51345e-08,1.45492e-07,2.96505e-06,6.59112e-08,2.45544e-09,1.31306e-07,0.000110269,5.06957e-08,5.99865e-06,3.51858e-09,7.74977e-08,1.05961e-07,1.25785e-05,1.5776e-07,6.68652e-08,2.8496e-08,8.61253e-10,2.30159e-05,2.01398e-07,2.30734e-06,3.76846e-07,3.9893e-05,4.10259e-05,1.19868e-05,1.00459e-09,8.36771e-09,3.37318e-06
110,4.50935e-05,1.89199e-09,8.37091e-12,4.05697e-09,1.33034e-09,5.33389e-11,1.96957e-10,1.66622e-13,1.62597e-11,0.999916,6.09514e-13,1.3627e-07,1.47564e-14,1.09706e-10,2.21107e-09,1.6623e-13,1.01703e-09,2.86165e-13,1.00875e-07,6.06107e-10,4.36319e-07,1.58876e-12,1.67192e-13,2.23287e-11,2.51184e-06,2.71014e-13,9.77009e-10,3.7061e-10,7.42594e-12,8.54893e-14,1.23732e-15,8.76384e-12,2.62523e-14,1.10596e-10,8.18528e-13,2.73375e-10,3.90034e-16,1.53925e-07,3.55436e-12,7.07863e-09,4.44596e-16,5.26583e-11,3.59355e-13,1.75172e-10,1.61376e-12,1.4858e-15,4.80766e-12,3.49445e-07,2.16083e-07,9.39824e-11,1.96412e-12,6.77299e-10,2.395e-13,1.54525e-14,6.8608e-09,5.51658e-12,1.31661e-10,8.59752e-16,1.26309e-10,4.50898e-08,7.04661e-08,5.18215e-11,1.74347e-12,1.48159e-10,6.17195e-12,9.91759e-10,3.68586e-14,1.57237e-13,1.01893e-10,4.60296e-12,3.26421e-12,1.21704e-10,2.78969e-13,1.48448e-11,1.06549e-11,3.46222e-05,2.6962e-08,1.07701e-12,1.10028e-08,3.34349e-10,1.41913e-09,8.67907e-12,3.55119e-12,3.88056e-13,3.74286e-10,5.20878e-10,3.25927e-14,2.24656e-12,5.74498e-11,3.91212e-07,2.6398e-08,1.81483e-11,8.94541e-11,3.24631e-11,5.85302e-13,1.5598e-11,2.84618e-13,1.59578e-10,8.49504e-10
111,7.977e-10,4.81997e-10,4.29721e-11,5.71792e-11,3.42247e-10,4.65572e-07,1.06284e-08,5.9559e-14,9.69156e-11,4.77329e-08,1.3955e-09,1.9191e-09,8.2388e-12,1.35948e-11,4.55159e-10,1.83202e-10,8.29929e-08,4.03061e-12,2.80058e-07,3.25702e-09,1.87775e-09,2.32567e-14,7.57873e-12,5.02592e-12,5.07907e-10,8.6782e-11,2.13852e-06,1.29801e-09,2.70126e-10,2.3784e-12,2.17889e-11,1.6767e-12,9.99653e-11,4.30043e-11,3.54931e-13,7.04648e-07,3.27536e-08,9.87627e-13,8.26489e-14,4.55858e-13,1.1422e-11,7.0445e-11,3.48096e-09,4.11245e-06,4.197e-10,4.60305e-10,9.20155e-11,5.30711e-08,5.98116e-12,2.29377e-08,9.79188e-09,1.35131e-07,2.00129e-14,2.97889e-11,7.63709e-12,5.58432e-10,7.29595e-07,3.01109e-14,7.52514e-08,2.93993e-05,3.71301e-09,9.25605e-09,1.2729e-11,4.69255e-05,9.99752e-12,2.20681e-10,2.78432e-10,1.92132e-10,1.74321e-11,1.19622e-06,6.20311e-09,0.99958,5.93361e-10,6.9579e-09,4.93078e-09,3.24749e-10,7.57719e-08,2.45188e-08,3.6231e-08,4.39596e-10,0.000270071,1.09342e-10,6.32552e-05,2.16701e-10,3.5562e-08,4.87786e-11,8.08535e-10,8.9497e-09,4.84239e-10,8.89139e-10,9.59325e-09,3.12001e-10,5.18614e-10,1.56282e-08,5.51677e-11,3.23551e-10,7.50024e-12,3.64995e-10,4.19712e-13
112,1.70803e-08,5.00572e-08,4.59634e-07,2.58496e-07,4.01971e-07,5.33456e-06,9.11201e-08,1.61034e-11,6.1256e-09,2.44932e-06,1.25934e-08,6.45744e-08,4.31556e-07,5.14285e-09,2.08062e-08,1.79651e-05,1.51785e-06,5.18067e-10,1.62691e-07,4.32366e-06,7.15508e-06,3.26303e-07,4.56244e-05,0.000184617,3.72798e-05,7.15395e-06,0.000238751,1.01964e-05,2.99533e-06,2.75563e-06,1.41858e-07,3.76806e-08,1.40767e-08,4.30361e-08,1.68158e-06,3.83953e-07,1.24638e-05,5.91102e-06,1.5496e-06,2.89652e-07,1.28045e-06,8.0291e-10,3.81818e-07,1.14055e-05,2.54487e-08,3.25604e-10,1.84242e-07,1.12885e-05,7.60258e-10,2.1918e-07,3.19356e-07,3.6578e-06,2.56868e-09,4.58851e-10,1.29523e-05,1.01429e-05,1.67027e-06,5.01268e-09,6.49621e-08,0.000432685,2.63479e-07,7.97278e-05,5.93743e-07,3.10119e-08,1.05475e-07,1.28543e-05,1.46345e-07,4.90409e-05,1.49003e-06,5.5267e-06,0.99483,3.69581e-06,0.000205543,1.69818e-06,1.66045e-07,3.40416e-08,4.14447e-05,1.06824e-05,5.96071e-06,9.78919e-07,1.89991e-06,7.17563e-08,1.59445e-05,3.25154e-10,1.88788e-06,4.27354e-07,3.71373e-07,0.00298145,0.000402555,6.77458e-09,1.08024e-06,1.41731e-08,7.89374e-09,6.31753e-07,2.84587e-10,1.89777e-09,0.000262618,1.98851e-06,3.6794e-08
113,2.04549e-14,3.61566e-13,7.21856e-14,6.96355e-10,2.17516e-11,8.23789e-14,1.31123e-11,9.2657e-16,8.04435e-15,2.77304e-10,2.3339e-16,2.42939e-11,7.33048e-13,9.98607e-14,1.22213e-13,8.12599e-08,3.48397e-13,1.52038e-15,2.52309e-13,1.44399e-12,6.7656e-10,1.12483e-08,8.7081e-07,4.21685e-07,2.61749e-07,2.58534e-08,1.18453e-11,2.5851e-10,3.13663e-05,0.000363715,5.48377e-11,5.74594e-11,3.01188e-13,1.06255e-10,9.66204e-08,4.976e-13,5.45597e-06,5.49914e-05,0.999533,2.08821e-06,4.74726e-09,7.54248e-16,5.10691e-11,2.8761e-11,5.5732e-15,6.13471e-16,8.45219e-12,1.84981e-10,6.06427e-14,6.96998e-13,5.03723e-13,2.23678e-09,3.43714e-10,1.16913e-13,6.78185e-10,1.1075e-08,1.3702e-15,6.75517e-09,2.90974e-12,1.42283e-13,5.64554e-13,9.05286e-07,3.69494e-07,2.18555e-12,1.05067e-12,5.70903e-12,6.52544e-14,1.52776e-07,1.33052e-09,7.83875e-13,1.57952e-08,1.14928e-14,2.50558e-10,6.08051e-13,2.12745e-12,1.29377e-13,2.14782e-12,4.10952e-11,1.66569e-14,2.79994e-08,2.18746e-12,3.05934e-11,6.75478e-12,9.9065e-16,5.15274e-11,8.69454e-13,1.9573e-14,8.67284e-11,1.15989e-07,1.39335e-12,1.86629e-09,1.47068e-14,1.71882e-12,1.22173e-10,3.46086e-14,7.94029e-16,6.53869e-06,1.18456e-10,6.71085e-12
114,4.38281e-10,9.53677e-11,7.56113e-10,1.1335e-07,3.26456e-09,7.54659e-11,9.86104e-09,7.85234e-14,1.06327e-12,5.41109e-08,1.5549e-11,2.65332e-09,1.31612e-10,1.94747e-11,1.45453e-10,1.10665e-08,2.29421e-09,1.96761e-12,1.06747e-09,2.54794e-11,0.000303444,2.84439e-06,0.000110305,0.999292,6.5911e-06,4.63735e-05,3.59969e-09,2.61162e-07,1.28173e-07,7.35998e-09,1.16333e-09,5.7058e-07,2.36531e-12,1.40982e-10,8.21817e-09,1.1353e-09,2.05634e-06,2.93006e-07,8.61839e-05,2.09166e-06,1.11528e-07,1.0323e-11,3.35261e-11,4.21505e-07,6.52834e-11,2.73232e-13,3.73591e-07,3.12228e-09,2.88189e-11,8.31595e-10,8.54344e-08,2.57944e-06,1.37988e-09,2.11196e-12,5.96861e-07,9.20133e-10,5.88463e-13,5.22713e-09,5.31594e-11,4.75953e-07,6.99463e-08,2.26296e-07,1.21876e-07,3.15137e-12,2.866e-10,6.57156e-08,4.86223e-11,9.00185e-09,2.44666e-09,6.23654e-12,4.17649e-05,9.32008e-11,1.91081e-09,4.12817e-10,1.83348e-06,9.39781e-12,1.08931e-08,1.34433e-08,7.82023e-10,4.83479e-06,4.47847e-10,2.79352e-09,1.31259e-10,1.42907e-14,4.42788e-09,6.46032e-10,7.64182e-10,6.52773e-08,1.0912e-07,1.43014e-11,7.66735e-10,6.15642e-10,2.30536e-09,7.90218e-09,9.35474e-13,2.91238e-12,9.28636e-05,1.33618e-07,8.01374e-10
117,0.000273438,0.00077354,1.69911e-05,0.00392614,0.000186483,9.77631e-07,0.00015553,0.000151544,0.000991852,5.56512e-05,0.00912409,0.0281504,5.72735e-05,0.00862259,0.0149503,2.06963e-06,0.0014329,0.000507913,0.000208756,0.000428628,5.05189e-05,3.11454e-05,5.18788e-06,6.64195e-08,1.66462e-06,3.6926e-05,0.00312139,1.99877e-05,2.32289e-06,1.38033e-07,1.12344e-05,8.49011e-06,2.38501e-06,1.4035e-06,2.22955e-06,0.000233949,0.000208115,2.16715e-08,1.85952e-08,3.42443e-07,1.21399e-08,0.00171593,2.95393e-05,8.55663e-05,1.63276e-06,5.67781e-05,0.000513472,0.00144713,0.0112199,0.016762,6.61412e-05,7.97229e-07,0.00134234,0.000344598,8.11101e-06,4.57534e-05,0.000156644,5.65101e-08,0.000847553,7.53795e-06,0.000179015,4.93583e-06,1.30268e-05,0.000124008,1.53291e-05,1.44676e-06,5.87406e-06,1.12319e-05,6.51516e-05,0.00024926,1.81757e-06,1.57968e-06,7.61303e-08,0.00440029,0.000147764,0.00051312,8.18576e-07,1.57542e-05,1.13146e-05,0.0012452,0.000339255,3.8189e-05,1.12642e-06,0.00249365,7.60242e-05,1.62583e-05,0.0207103,2.43025e-06,1.1092e-05,0.00800005,1.08886e-05,0.0016193,0.0101617,0.00167385,0.83391,0.00505469,4.11426e-06,2.07989e-05,0.000442615
119,0.000399128,1.40709e-08,9.9318e-10,0.000675097,3.09662e-07,4.69062e-09,1.57527e-08,2.08476e-10,1.45203e-06,3.09176e-05,1.11106e-06,1.72697e-06,1.63088e-09,3.71967e-08,5.50082e-07,5.56139e-10,2.62883e-06,6.13048e-08,0.982619,1.16626e-08,2.41359e-06,3.70641e-10,7.92327e-11,4.88495e-10,4.12516e-06,1.35951e-08,6.7608e-07,4.95358e-06,2.81202e-08,4.91146e-12,5.74222e-11,1.68658e-09,4.88624e-10,4.36324e-08,4.39897e-09,2.9601e-07,1.90802e-09,6.38931e-10,2.54304e-10,6.52441e-07,1.23474e-11,1.17479e-07,1.62046e-10,6.72711e-05,1.26605e-09,3.52821e-09,5.7529e-06,2.65985e-07,0.000435413,0.000163422,2.21571e-09,2.09686e-06,5.73937e-07,2.41171e-07,1.22296e-06,5.31543e-08,1.71467e-05,6.29114e-12,4.10238e-05,4.10866e-06,2.22552e-05,3.04603e-06,1.13652e-07,1.96956e-07,1.18608e-09,2.61653e-08,3.77191e-10,1.19017e-10,2.48887e-07,0.0017332,3.25246e-08,2.37592e-06,9.51995e-11,9.21994e-09,4.14379e-05,0.000133655,1.1845e-05,1.28085e-07,4.25814e-08,2.75247e-06,3.00563e-07,1.53812e-09,8.74482e-08,7.80646e-08,1.24614e-06,4.60167e-06,6.80946e-06,9.50248e-08,7.66579e-08,0.0127905,1.69042e-06,1.25926e-06,6.3767e-07,0.000754775,1.08749e-06,4.28636e-07,1.54158e-07,6.92327e-07,3.19411e-07
121,1.13398e-05,9.87279e-07,6.35028e-05,4.47889e-07,1.3664e-06,9.4884e-09,4.53838e-06,0.00541254,4.15323e-05,2.68272e-06,0.000184583,0.000176446,2.23675e-06,0.147324,7.02559e-05,1.44418e-07,2.47569e-08,0.65985,1.75278e-07,0.000449419,3.63915e-07,1.16028e-05,2.68852e-09,5.00804e-09,5.59356e-08,1.15859e-07,4.34657e-05,1.2281e-05,5.70924e-09,5.45185e-09,2.06125e-07,1.0372e-05,2.49219e-07,1.25578e-06,4.18389e-08,1.02922e-06,4.06633e-06,9.89257e-09,4.95981e-09,4.82405e-09,2.36741e-10,0.0125878,3.14164e-06,1.08404e-07,8.73889e-09,0.000185492,3.8381e-05,0.0037912,0.0657099,0.0552648,9.54754e-08,1.39017e-08,5.09494e-05,1.51304e-07,1.09786e-05,2.09994e-06,5.98403e-09,1.8873e-08,0.029978,5.8436e-07,1.30496e-06,6.89587e-07,5.67834e-06,5.34308e-07,4.8179e-07,2.01728e-06,1.45156e-07,1.40625e-07,5.69395e-05,1.06743e-07,1.23708e-07,2.32032e-09,2.58818e-09,0.000188453,2.51875e-05,0.00104296,1.88786e-08,5.91444e-08,1.18147e-06,0.000218208,4.07647e-06,1.14611e-06,7.44604e-08,8.26894e-07,1.05845e-06,8.05878e-07,0.0123099,6.79955e-09,0.00153924,0.000259287,1.59918e-08,0.000258697,0.000269139,4.80863e-06,0.00184603,0.000630204,1.48989e-08,4.42366e-07,2.4553e-05
123,3.0919e-08,2.38867e-06,0.00047042,3.02094e-09,8.2626e-08,0.995053,0.00153749,5.22748e-12,2.12732e-07,1.86224e-07,5.028e-07,1.24664e-08,5.50441e-10,8.8995e-11,1.02074e-08,8.72573e-06,6.08871e-07,1.56145e-10,1.30928e-07,3.37208e-06,2.16481e-08,9.43262e-09,3.97531e-09,2.09695e-11,2.45939e-08,8.59679e-09,2.33541e-06,1.94437e-06,3.40951e-05,6.28725e-09,1.05763e-05,1.038e-08,5.44091e-07,2.05209e-07,3.11592e-07,2.16848e-05,4.66913e-08,3.84512e-10,3.6524e-12,1.33361e-08,2.13979e-07,2.42033e-09,7.74658e-06,2.38127e-07,5.64892e-08,1.15713e-07,1.31493e-08,3.77582e-08,2.53733e-12,1.0081e-08,5.45024e-07,5.12637e-08,8.16115e-13,2.42741e-10,9.97545e-08,5.75988e-09,0.00162634,1.69173e-11,1.114e-08,2.13912e-06,2.90229e-08,2.95442e-07,5.69284e-10,4.24734e-05,9.36635e-11,2.03489e-08,2.13619e-06,3.78094e-06,2.16077e-07,4.26061e-06,2.95867e-06,1.80231e-05,3.73514e-06,1.45494e-06,6.80018e-09,1.44341e-09,0.00021891,1.11961e-06,0.000273674,9.97531e-09,0.000340737,6.89507e-09,5.79435e-07,1.02591e-07,5.00962e-07,7.80007e-10,2.49264e-08,0.000298059,7.232e-08,2.88779e-09,1.34156e-08,2.71531e-09,3.51683e-09,1.19015e-09,5.57075e-08,1.73347e-10,2.65838e-10,8.21532e-08,3.05638e-08
125,2.90392e-09,5.01481e-09,3.83744e-10,9.1382e-06,1.79657e-08,4.40759e-10,1.10371e-08,8.05452e-12,2.92108e-09,2.14245e-09,1.15605e-09,3.81248e-08,9.06107e-07,5.44888e-09,1.57821e-09,3.0426e-08,6.87419e-10,2.00727e-09,1.85802e-09,2.23735e-06,3.84835e-08,3.53351e-10,8.95247e-08,1.49917e-10,6.78731e-09,5.02136e-10,1.14378e-07,1.21239e-09,7.10451e-08,5.93141e-06,1.21791e-08,5.96265e-09,5.62911e-08,3.02495e-09,1.1323e-06,2.73952e-09,8.32627e-08,2.42005e-10,4.50598e-10,1.87946e-09,1.55498e-10,2.12637e-09,8.10169e-08,3.28438e-09,2.08153e-10,1.4859e-08,6.4448e-07,4.47133e-08,9.28923e-09,2.64926e-08,2.96991e-08,4.6503e-05,1.91914e-08,7.07892e-06,1.39104e-08,0.999871,4.78457e-06,3.60963e-11,9.73869e-08,7.07234e-11,4.36633e-09,1.16697e-08,2.06468e-09,2.41482e-07,4.35108e-06,3.6588e-08,2.58037e-11,9.46648e-09,4.06665e-07,8.3542e-06,1.57718e-09,2.75572e-12,1.18854e-09,1.33119e-09,2.34588e-08,4.82434e-09,4.96679e-08,8.18855e-10,2.9747e-09,8.6394e-06,5.83814e-07,1.76777e-07,3.07714e-07,6.11632e-08,1.01156e-05,2.61021e-07,1.3194e-09,3.40851e-07,1.50003e-09,1.64845e-09,4.24626e-06,1.52597e-09,6.57104e-09,1.03458e-05,3.93708e-07,4.35367e-11,2.42385e-07,1.04068e-09,1.01197e-07
126,7.6678e-06,1.39998e-06,2.01129e-06,3.79416e-05,3.95691e-07,6.86478e-08,6.08361e-06,1.05476e-07,1.44377e-05,1.35985e-07,0.000579668,1.78606e-05,1.76336e-06,0.000190642,2.31746e-05,6.55533e-08,7.84022e-07,5.63559e-07,3.12943e-07,2.68428e-05,1.84332e-07,7.68481e-07,1.73076e-07,1.6379e-10,2.26254e-08,3.11117e-08,4.22921e-06,3.29826e-09,1.13968e-09,1.83624e-10,7.70922e-06,5.39139e-06,3.09838e-07,4.24139e-08,3.01791e-08,7.07586e-07,8.34128e-07,2.03719e-10,3.41136e-10,1.54844e-10,2.44826e-11,0.000372527,1.35135e-07,4.06315e-08,3.41465e-09,5.44718e-06,5.40554e-05,3.81465e-06,2.14251e-05,8.82334e-05,1.29476e-06,1.32064e-08,2.5997e-08,1.31197e-06,7.08883e-08,6.85117e-07,2.38743e-06,1.06061e-10,1.60579e-06,9.21321e-09,7.87844e-08,6.01576e-08,2.36074e-08,6.79703e-07,5.45581e-07,2.00944e-08,5.53293e-10,2.34862e-07,6.91285e-05,4.75147e-08,6.42475e-09,3.22808e-09,1.88292e-10,1.02475e-06,3.37387e-07,9.1409e-07,3.2176e-08,1.9878e-08,3.92265e-08,1.16547e-05,1.26929e-06,4.9119e-10,1.20005e-08,0.000387644,1.53945e-06,4.66338e-07,2.46792e-06,1.03106e-07,2.02933e-08,5.48596e-06,1.20641e-08,3.45892e-06,9.95043e-07,5.15415e-06,0.997998,8.37821e-07,3.14855e-09,3.87992e-08,2.16783e-05
128,6.31487e-06,1.63362e-05,1.05512e-08,6.30326e-07,5.39817e-06,1.8066e-08,8.61799e-05,6.21038e-10,0.00161292,7.00322e-05,4.69274e-07,0.00218807,3.93584e-05,5.84078e-06,0.992578,1.82775e-07,0.000458492,3.5285e-08,3.00187e-06,4.29005e-05,0.000378752,2.1444e-08,2.45161e-05,5.39494e-09,8.60099e-07,1.3778e-07,8.61239e-05,6.98351e-08,1.15209e-09,1.38128e-08,2.17861e-09,2.74539e-10,1.09802e-09,3.92202e-08,1.98917e-08,1.16596e-05,1.22416e-08,5.26422e-09,1.51862e-10,1.79346e-09,1.68424e-09,3.63237e-07,5.30973e-09,4.17575e-07,3.00812e-09,1.02281e-10,6.55878e-08,1.26767e-05,3.61519e-05,5.63897e-05,1.08877e-08,2.36751e-07,3.14988e-09,5.84393e-08,6.59806e-07,4.53794e-06,4.76857e-07,1.38471e-10,9.12491e-08,2.39429e-08,4.50034e-08,9.34025e-08,9.10422e-09,4.87281e-06,2.68935e-07,1.26386e-07,1.49446e-09,1.88051e-08,2.31625e-08,2.34466e-07,7.95161e-06,3.78734e-08,3.16987e-09,9.34633e-07,1.31236e-06,4.27724e-08,1.37564e-07,1.04986e-06,0.000888712,1.81128e-06,9.45465e-05,4.92125e-10,3.59778e-06,1.94787e-08,1.69077e-06,2.21766e-08,2.64269e-07,8.47113e-08,2.40632e-08,1.87608e-05,2.3725e-07,8.67938e-06,5.12131e-07,0.000852411,0.00037782,4.90984e-06,2.38031e-07,2.38267e-07,2.00657e-08
131,1.71383e-06,1.14341e-07,1.30386e-06,5.19044e-05,5.55855e-07,3.48173e-08,4.16268e-07,1.17201e-06,3.94768e-07,5.00942e-07,1.13571e-05,5.91973e-06,1.39294e-06,7.25569e-05,1.9869e-06,3.48132e-08,1.53511e-07,1.4549e-05,6.4153e-06,9.37686e-05,8.19229e-08,3.76646e-07,1.67221e-08,2.1514e-08,4.6946e-07,1.89271e-06,2.70886e-05,3.28233e-05,9.06646e-06,3.21642e-09,2.34372e-07,9.3857e-08,1.13375e-07,1.29561e-07,1.71049e-06,1.45162e-06,4.2318e-06,1.95027e-09,4.95149e-09,1.97879e-07,2.64825e-09,2.91627e-05,8.63651e-06,3.72811e-05,5.15458e-08,1.246e-06,0.00319959,7.51449e-06,5.08487e-05,7.25629e-06,1.74692e-05,4.75614e-07,0.00309204,4.55526e-05,1.74785e-05,2.09039e-06,3.46862e-06,5.49451e-09,1.98884e-05,1.19334e-06,2.18245e-05,7.39571e-06,1.84527e-06,2.89221e-06,1.44976e-07,6.23554e-06,3.68877e-06,4.34804e-06,4.42443e-05,0.000214508,1.78016e-06,2.44652e-08,2.8561e-08,2.10319e-05,7.61499e-05,0.00369175,2.81165e-06,2.12549e-06,1.03901e-06,9.78991e-06,1.89186e-06,0.00142336,8.98939e-08,3.82002e-05,2.85701e-07,1.63731e-05,0.987079,1.99148e-06,7.90908e-06,5.88181e-06,1.29336e-06,1.2591e-06,0.000386645,1.94494e-06,1.21735e-05,1.3969e-06,5.69668e-06,6.37353e-07,1.33504e-05
