id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
244,8.32787e-08,5.4312e-06,1.19702e-08,6.37662e-09,3.39319e-06,3.30333e-06,1.02575e-05,3.31908e-08,5.79945e-07,8.76989e-07,6.31247e-06,2.30542e-07,4.53162e-08,5.0447e-10,6.97598e-11,5.19086e-07,2.15656e-05,4.42469e-10,4.61417e-08,9.00032e-08,2.79978e-06,7.83103e-11,8.39258e-11,1.42955e-07,3.19849e-11,2.46029e-08,1.33146e-06,3.60659e-09,5.55759e-10,1.79867e-08,2.75135e-10,0.000156183,3.37211e-05,1.05411e-06,1.38302e-07,2.47675e-07,6.8949e-07,5.48052e-08,2.39575e-09,3.32753e-06,1.92642e-09,8.90589e-13,8.48092e-08,3.98512e-08,2.05788e-07,2.95066e-05,1.29575e-11,8.76199e-08,1.60937e-11,1.68569e-08,2.70329e-08,4.98966e-05,1.46995e-08,5.76863e-09,2.17647e-08,3.71081e-07,6.24917e-09,2.0926e-09,5.16032e-06,8.71278e-07,1.001e-06,7.37976e-08,3.57358e-09,6.11224e-10,3.4736e-06,2.71352e-07,9.75303e-09,3.60374e-11,1.77541e-10,1.76839e-05,1.07524e-08,2.3545e-10,4.86829e-07,4.51266e-10,2.30033e-06,6.69428e-09,2.00678e-08,6.3674e-09,1.32718e-07,4.79572e-08,3.26146e-06,1.30389e-07,2.05095e-06,1.14294e-08,0.999628,1.17881e-08,1.05723e-11,2.91909e-10,6.50957e-10,8.66944e-09,1.26664e-06,2.67045e-09,2.53677e-07,3.6258e-08,2.86327e-09,2.86731e-11,2.85099e-11,1.43837e-10,3.29989e-07
250,1.21697e-07,1.15466e-06,3.30139e-08,0.000246365,7.64794e-07,1.10427e-08,2.51413e-08,7.10341e-06,2.13057e-05,1.84038e-08,2.15135e-07,1.19189e-05,2.72102e-05,1.59485e-07,0.000118892,2.00577e-08,3.65647e-07,2.71308e-06,1.09641e-08,0.000102516,2.90527e-09,1.23239e-08,1.55512e-08,4.82473e-10,5.96435e-09,9.88666e-08,2.65819e-06,2.81648e-10,7.20489e-07,5.15671e-11,1.03692e-06,5.71997e-10,1.10132e-07,4.02755e-07,6.63598e-06,7.63512e-07,1.0061e-05,5.08996e-10,2.83797e-08,1.5601e-08,8.98807e-11,2.14566e-05,1.15266e-07,5.53043e-08,1.91048e-08,8.64332e-06,2.20805e-05,4.94337e-05,2.60717e-05,1.54016e-08,0.00123022,9.81358e-08,0.00123299,0.986857,2.23205e-05,0.00025519,0.000828713,2.21061e-09,2.39146e-07,1.26354e-07,5.78165e-08,2.61051e-09,2.39661e-07,4.70568e-06,1.90878e-05,8.51753e-07,8.73042e-08,4.04146e-08,1.85464e-06,0.000212967,3.49456e-08,1.89846e-09,8.92884e-11,1.72704e-06,3.06291e-06,5.18514e-05,1.11699e-08,2.01886e-07,3.79714e-08,2.48759e-06,4.20256e-07,1.64239e-07,2.86951e-08,0.00814054,4.47635e-08,2.46061e-05,0.000261863,2.1094e-06,4.26359e-08,2.01876e-07,3.41198e-07,3.56795e-06,5.44032e-09,9.95115e-07,9.54312e-05,1.21692e-09,1.24189e-06,2.91948e-08,5.09243e-05
251,5.63508e-12,2.57404e-09,9.2038e-10,4.03111e-05,9.36085e-08,3.29033e-09,1.06161e-08,4.15714e-11,3.56844e-12,9.59362e-09,2.03158e-11,2.40472e-07,3.50127e-08,7.11547e-10,2.65956e-08,7.24635e-08,2.03862e-07,9.86051e-11,4.28749e-08,4.142e-10,2.50951e-08,1.20039e-05,0.000254596,0.00011107,2.19402e-05,0.00169705,5.23864e-08,4.764e-08,0.000483419,1.33766e-05,6.25025e-06,6.15257e-07,4.79539e-09,4.16217e-08,6.58648e-08,9.20718e-09,0.000915229,2.17026e-08,7.54029e-05,3.65643e-06,3.54305e-06,5.88752e-12,3.78917e-09,0.000111601,6.47183e-10,9.39654e-11,1.05802e-06,4.7887e-07,1.37335e-09,2.63169e-09,1.61041e-07,6.28174e-08,0.000423912,7.91918e-09,2.19924e-07,1.68201e-09,2.69664e-10,8.94046e-06,8.78145e-09,1.46323e-09,1.90517e-06,1.08729e-07,3.63276e-05,6.35868e-09,3.18854e-10,8.03846e-09,3.40041e-08,2.20928e-06,5.79043e-11,3.85816e-08,2.03432e-06,5.95693e-09,1.57681e-08,1.27274e-08,4.12823e-08,2.41501e-09,7.48518e-09,7.9216e-06,1.76256e-10,1.38132e-05,1.26754e-10,1.04947e-08,3.28748e-10,3.96538e-12,1.71014e-09,7.73893e-07,8.84416e-09,5.12945e-06,7.75548e-06,2.01399e-09,5.93918e-09,5.65675e-10,5.58237e-08,9.39559e-08,3.35205e-10,1.2676e-09,0.995735,5.3417e-07,2.36309e-08
254,6.54542e-08,4.08902e-05,1.4118e-07,8.09993e-05,6.31371e-07,1.44295e-09,7.09368e-08,6.96172e-08,6.43211e-08,8.51326e-08,1.11361e-05,5.60456e-08,3.40228e-06,6.93069e-09,4.73551e-09,1.15146e-05,1.26836e-07,7.94209e-09,1.26825e-08,2.99584e-05,1.7678e-07,1.71463e-08,4.65381e-10,6.01159e-09,3.05438e-10,4.65608e-10,2.4048e-08,9.35127e-10,2.6155e-07,4.16037e-07,1.93451e-06,2.77191e-06,0.000888353,1.05491e-07,7.27865e-06,1.42195e-07,2.86142e-10,1.12133e-06,4.71696e-12,1.04758e-08,2.1559e-10,4.46803e-10,3.53486e-05,1.14536e-09,5.00005e-06,7.46729e-09,2.76101e-09,2.48279e-09,8.44503e-12,1.77406e-07,5.04314e-07,0.000100345,3.29571e-09,2.91691e-10,5.49175e-08,5.07705e-05,1.05821e-06,1.32144e-09,2.15672e-06,1.90887e-10,1.23464e-07,7.04983e-09,1.1089e-07,1.26161e-07,0.998156,4.92161e-06,8.70457e-10,7.40656e-08,1.55163e-07,1.88641e-06,1.31107e-09,8.74573e-13,2.65051e-07,7.86811e-08,5.38653e-08,2.13393e-07,5.29672e-08,2.47614e-09,5.28066e-08,3.79989e-05,3.61148e-06,3.22134e-06,6.90233e-08,1.02322e-05,0.000411811,5.73981e-07,8.48693e-10,2.34265e-07,1.18706e-09,4.9436e-09,7.5785e-05,4.9899e-08,8.90538e-07,7.73922e-07,2.64922e-06,5.08222e-10,8.8886e-07,1.47772e-07,9.36314e-06
255,2.14006e-09,1.85522e-08,2.27153e-07,4.53623e-10,2.74881e-07,1.49883e-06,5.19596e-09,1.56474e-10,2.43202e-09,9.48406e-07,2.5319e-08,3.13492e-09,2.18268e-07,3.88748e-09,9.06037e-10,3.75767e-07,7.75313e-07,3.63439e-10,1.041e-08,3.33449e-08,4.02274e-09,3.05955e-09,2.47332e-07,2.78695e-05,3.21924e-06,6.38277e-06,5.95718e-07,5.59438e-07,8.45993e-10,2.36248e-07,1.37379e-08,7.01641e-07,1.31208e-08,9.91622e-07,2.23655e-05,1.11079e-06,2.88316e-07,5.39142e-06,8.42202e-06,6.70384e-08,9.24085e-07,7.91786e-12,2.92096e-07,6.44161e-08,4.16999e-08,4.50828e-11,1.56492e-09,2.7082e-05,4.98517e-12,1.26608e-08,8.152e-09,9.18275e-09,1.01484e-08,1.1974e-09,2.68931e-06,8.57054e-07,3.52107e-10,2.27432e-07,8.63465e-11,0.000171874,1.6084e-08,1.98765e-05,4.56423e-08,1.82285e-09,3.06525e-09,2.36187e-07,2.96755e-07,4.34128e-05,1.73324e-08,3.88685e-08,0.00842999,6.42244e-07,0.991141,1.772e-07,1.52429e-09,1.36064e-09,2.33536e-09,7.71878e-07,3.30236e-05,1.04294e-08,1.74462e-10,9.69289e-10,1.94003e-06,8.64207e-11,4.30749e-06,3.08971e-09,7.46376e-09,3.09325e-05,4.54744e-06,9.19989e-11,2.48147e-08,2.94136e-10,4.02471e-10,6.44389e-09,3.9673e-12,5.10326e-11,1.65072e-06,6.64728e-07,1.81468e-08
261,1.83086e-05,1.62991e-06,7.31648e-07,0.000847037,2.47026e-06,8.88018e-09,5.04077e-05,3.91687e-07,4.18947e-05,4.85812e-07,1.68226e-05,5.84624e-05,0.00482012,3.79144e-07,0.00225936,2.23511e-06,2.30267e-05,1.67922e-07,3.50938e-06,3.35217e-06,0.000437391,1.54341e-06,0.00116993,2.19769e-08,9.03519e-06,4.15463e-06,0.000246477,4.61621e-07,3.50503e-08,2.44305e-07,8.51551e-10,2.81358e-09,2.60058e-07,1.92911e-07,1.78305e-08,8.1992e-05,6.60646e-09,1.51069e-08,3.34148e-08,3.70571e-10,2.35757e-08,5.23507e-05,2.06199e-08,1.5887e-06,1.62379e-07,7.10579e-09,3.44823e-05,1.6141e-07,1.54059e-05,4.20984e-05,2.91719e-09,1.79663e-05,6.33289e-07,0.000203166,1.01819e-06,0.00012308,1.12173e-07,3.27656e-08,4.85691e-06,3.76308e-09,1.27416e-06,2.31536e-07,8.77042e-07,2.08722e-06,1.3347e-05,5.03225e-06,4.84932e-09,2.01919e-09,3.1713e-07,2.00357e-08,3.17549e-06,4.24344e-07,5.26701e-11,8.22732e-08,1.61974e-05,4.1767e-06,5.67287e-07,1.44604e-06,9.20255e-07,1.468e-05,0.000110603,2.90536e-08,1.87026e-06,1.59452e-07,7.33471e-07,1.67425e-06,7.88098e-07,1.98786e-07,1.97499e-08,2.49229e-06,4.39778e-06,0.000190116,4.4769e-06,0.987562,0.00140133,4.17241e-05,2.00588e-06,1.02576e-05,2.10965e-07
264,0.000120618,5.2357e-06,2.47379e-07,0.000639118,4.4052e-06,6.82288e-08,5.73285e-05,9.82105e-07,0.00014349,1.03529e-06,0.000193812,0.000943068,0.00205368,3.4432e-05,0.000774763,1.31761e-06,3.66662e-06,0.00258829,7.35146e-05,2.79847e-05,4.42729e-05,4.15528e-07,2.3691e-06,1.39609e-08,7.64687e-07,6.65135e-06,6.82458e-05,4.82453e-05,7.1687e-08,1.07251e-06,8.56974e-09,6.87799e-08,3.25551e-06,3.65055e-06,4.78969e-08,7.9852e-05,5.92861e-07,2.42191e-07,4.73905e-09,2.97918e-09,7.30504e-09,0.000520816,2.18125e-07,1.70675e-06,1.30539e-06,2.96966e-07,0.000143616,1.15192e-06,2.57634e-05,0.000619692,1.75179e-10,1.54215e-06,0.00073259,5.81468e-06,3.28679e-06,6.64307e-05,4.42737e-08,4.2298e-08,0.0158148,1.88545e-06,6.97279e-05,1.04269e-07,0.000210072,6.16924e-07,3.71608e-07,1.89031e-05,3.89351e-06,5.41528e-09,1.23101e-07,9.43824e-07,2.08735e-06,5.01482e-07,2.54533e-10,4.47551e-07,7.29065e-05,0.000148935,6.5755e-07,1.75158e-05,2.42816e-07,0.00118146,3.57117e-05,1.09737e-07,1.67844e-06,4.30859e-06,1.14069e-06,6.58636e-06,0.000167489,1.90201e-07,9.19875e-07,0.00177071,4.26945e-07,0.124863,8.89757e-06,0.839693,0.000217102,0.0053898,2.10999e-06,0.000232995,6.81286e-06
266,7.48162e-10,4.1117e-07,2.74918e-05,5.92302e-07,4.2407e-07,1.4157e-06,5.85691e-06,6.8006e-09,1.66976e-08,9.18893e-08,1.44694e-06,3.75621e-08,9.42349e-08,8.7016e-07,5.60644e-08,4.51873e-05,2.70493e-07,1.17874e-08,4.31287e-08,3.8501e-05,2.82297e-08,7.58335e-06,2.2624e-05,1.3631e-06,2.19187e-05,2.77891e-06,9.55166e-08,8.70177e-06,5.17713e-07,1.70629e-05,0.000221864,6.81811e-06,2.6455e-05,1.9311e-05,8.64034e-05,2.35012e-07,9.47193e-06,1.3177e-06,2.77317e-07,1.47536e-07,0.000258172,2.2499e-09,4.41341e-06,2.54547e-06,4.45676e-06,2.82734e-07,4.03764e-07,1.65857e-06,2.22248e-12,4.84076e-08,5.42821e-07,1.00585e-07,4.28705e-07,9.02793e-10,4.49568e-06,4.5113e-07,6.34444e-09,8.79789e-05,2.84239e-09,7.15523e-08,4.54074e-07,3.2566e-06,2.70725e-06,2.64974e-07,6.47335e-09,7.13632e-07,9.33637e-06,0.994966,2.76436e-06,3.06274e-07,8.10445e-07,2.97423e-08,0.0038312,7.33742e-06,2.82015e-10,1.52169e-08,4.4508e-08,1.07806e-05,1.20491e-05,1.79485e-06,1.44739e-10,6.12387e-08,2.79864e-06,4.23522e-09,5.90423e-07,1.13085e-08,2.75968e-07,0.000174295,1.08184e-05,1.85535e-08,1.57805e-06,3.71398e-09,2.25805e-07,2.48431e-08,1.25048e-08,2.85943e-09,9.33162e-06,2.73669e-06,3.91501e-06
271,2.54407e-10,7.16107e-06,5.65664e-06,1.27241e-05,9.38955e-08,3.6185e-07,8.66964e-06,2.00511e-09,4.76836e-09,9.56939e-09,7.20745e-07,4.34355e-08,1.55786e-09,5.01105e-09,2.41529e-08,7.55071e-05,4.44023e-08,1.20067e-09,3.68633e-09,4.22636e-05,4.63362e-08,0.00183869,3.79001e-06,6.70986e-08,4.12013e-06,1.59154e-07,2.99971e-10,1.27297e-06,0.000189442,0.000221664,0.98741,8.7937e-07,0.000161915,4.73079e-06,0.00565341,4.54501e-08,4.00682e-05,1.18587e-05,7.59497e-10,6.45995e-06,0.000197221,6.15947e-09,0.000151504,5.53985e-08,2.21201e-08,1.41986e-07,4.0747e-07,4.55771e-08,4.09722e-13,4.55978e-09,1.68809e-05,1.00531e-05,7.19246e-07,2.56254e-10,1.54405e-08,6.44394e-09,1.5839e-07,1.18425e-05,2.37312e-09,1.34554e-11,1.54701e-08,2.0339e-07,1.19846e-06,2.24701e-07,7.15526e-08,6.78428e-08,1.17134e-07,0.00379818,4.34198e-06,1.24531e-07,5.79143e-10,1.69879e-10,8.76217e-06,7.66516e-07,1.69908e-10,1.18425e-09,4.92274e-08,1.44978e-06,9.98803e-09,3.72688e-06,1.95672e-08,3.88222e-06,2.87883e-09,2.46706e-07,1.73624e-07,2.47414e-09,6.7031e-09,3.97168e-06,5.10144e-07,3.33117e-09,7.4557e-06,6.96693e-10,2.64498e-08,2.06361e-09,5.65664e-08,6.52314e-11,5.25511e-06,1.23228e-06,6.72295e-05
272,0.000210759,1.9974e-05,2.47709e-07,2.40677e-07,2.79699e-05,5.44246e-08,1.65265e-05,4.82568e-05,0.998309,2.51675e-06,9.19779e-05,5.27193e-05,3.74897e-05,2.24949e-07,6.84757e-05,4.66644e-06,0.000630283,2.70208e-07,2.68879e-06,1.12624e-05,7.40106e-06,8.85566e-10,1.69044e-08,6.96744e-10,1.62928e-09,6.12234e-07,1.98374e-07,8.37325e-09,6.01602e-10,1.71376e-10,7.116e-11,2.81542e-08,5.06554e-07,1.98934e-06,5.69782e-09,6.25941e-05,7.17746e-10,1.02122e-07,7.23836e-10,2.66368e-08,1.89335e-09,1.78307e-07,1.81197e-09,6.45044e-08,8.55239e-08,1.52604e-08,9.52858e-09,3.0242e-06,6.83943e-07,5.77683e-06,2.27703e-10,1.07956e-09,3.15787e-08,2.69711e-06,1.06402e-07,1.5194e-08,1.29829e-08,2.02289e-09,9.03692e-07,1.84563e-07,1.43159e-07,6.68091e-09,1.98417e-07,8.98899e-10,4.79773e-07,7.59806e-07,8.3288e-09,7.73067e-11,1.32794e-09,2.70902e-07,6.82678e-08,1.08029e-08,1.57196e-09,9.63672e-07,5.86067e-06,2.33041e-07,2.85121e-09,2.09664e-07,1.37661e-05,4.63867e-09,1.15977e-06,4.85561e-10,1.24288e-08,1.21861e-06,1.82195e-05,3.48052e-07,9.74453e-08,1.58952e-09,6.04113e-10,3.07382e-05,1.14443e-06,3.25723e-05,7.47202e-07,0.000121392,0.000134197,1.19741e-05,3.97728e-10,1.95292e-08,3.25354e-07
274,6.98547e-15,7.95045e-12,8.7154e-10,9.80948e-13,1.29674e-09,9.82494e-08,2.18661e-12,4.5876e-10,4.24916e-15,1.0508e-10,1.60711e-10,6.33819e-12,7.33337e-15,5.69387e-08,6.34623e-10,1.82697e-06,6.15497e-10,1.8144e-08,8.10028e-10,1.12504e-11,4.97678e-13,5.01741e-07,2.91333e-08,1.09339e-08,2.0133e-07,2.338e-07,6.24575e-06,6.64316e-10,6.45021e-09,1.12857e-07,2.13274e-09,3.52633e-10,7.12259e-10,8.43965e-10,1.05189e-11,8.42633e-10,2.53687e-07,6.22517e-09,1.15289e-09,9.67038e-13,7.90067e-09,3.75207e-13,2.47395e-06,4.08983e-10,2.52454e-10,1.88273e-12,2.87312e-12,1.76866e-07,3.0887e-14,2.3309e-07,7.12943e-12,5.93987e-11,3.16216e-10,5.3378e-14,5.832e-10,5.77827e-10,7.05101e-09,1.29785e-06,2.95779e-09,6.86491e-11,2.61783e-11,6.47006e-09,2.9311e-07,6.59527e-08,5.69816e-13,1.7442e-09,1.1181e-06,2.36581e-06,6.5056e-11,3.17894e-10,1.64742e-05,1.00823e-07,8.64241e-08,3.4312e-06,6.58617e-11,2.54742e-10,3.61115e-10,1.91652e-08,1.36817e-10,8.32356e-11,3.12216e-10,5.22596e-12,6.74504e-11,4.95564e-11,4.1675e-12,1.58358e-13,4.20232e-10,1.39281e-07,0.999962,6.71186e-11,5.88115e-13,5.77881e-12,4.85186e-10,1.26936e-11,8.1187e-14,3.60877e-10,7.29868e-09,4.81279e-09,6.234e-13
276,1.48358e-10,6.29861e-09,1.64679e-09,9.78539e-05,7.15314e-10,3.74479e-10,1.45496e-10,1.42891e-10,4.53046e-13,9.83738e-10,7.49111e-10,8.74944e-12,1.11572e-07,8.61186e-12,7.3012e-11,9.21947e-13,3.63986e-07,1.15789e-10,0.000223528,2.04678e-14,1.11797e-07,2.32838e-10,2.43908e-09,9.83605e-10,1.51506e-10,8.32747e-06,5.28969e-13,1.43804e-07,7.38803e-07,3.55075e-10,1.06174e-09,3.04608e-10,5.42491e-10,1.29389e-09,5.396e-11,2.70308e-10,4.59782e-06,1.08649e-11,2.37844e-08,9.68227e-06,8.74812e-12,1.47077e-11,5.79829e-12,8.25101e-06,5.08638e-09,4.19625e-11,7.49846e-05,4.6482e-08,5.94348e-06,1.49826e-08,7.77675e-05,4.84294e-09,5.95712e-06,9.61534e-08,9.9446e-10,4.18703e-12,1.18995e-08,4.8026e-10,2.50058e-08,2.54278e-07,0.99924,3.85216e-11,2.07989e-06,7.77881e-12,8.13438e-13,1.0819e-07,1.03471e-07,4.91767e-11,1.37346e-13,4.27006e-10,1.45586e-09,5.47438e-09,2.22405e-12,5.60266e-13,5.02319e-06,4.50159e-09,8.31501e-10,1.41733e-05,5.41381e-11,5.66893e-06,6.61918e-15,1.85292e-10,2.93233e-12,8.77924e-11,2.4252e-09,1.69427e-05,2.11878e-06,9.34737e-05,1.87314e-10,1.35772e-11,1.00682e-10,3.4654e-09,3.75639e-10,8.44422e-10,2.7516e-08,8.95266e-09,1.61977e-07,1.47828e-10,0.000100942
277,5.40539e-09,5.56604e-06,6.56538e-05,9.77564e-06,1.4617e-07,2.24452e-05,1.12243e-06,2.08209e-09,4.6198e-11,1.06707e-08,9.1652e-09,2.48675e-08,2.02531e-07,7.14444e-10,7.59311e-08,1.10551e-06,8.51501e-08,3.08079e-09,1.2727e-06,1.32143e-07,1.07047e-07,7.96904e-07,1.66114e-06,9.00088e-09,8.93393e-07,6.76619e-07,3.35971e-06,6.65263e-08,1.15044e-05,6.65202e-08,3.11708e-06,3.63029e-10,9.42062e-08,4.51603e-08,3.85136e-07,1.82857e-07,2.47446e-06,4.99103e-08,7.13561e-08,1.66903e-08,9.18091e-09,9.77598e-07,1.07313e-07,1.5776e-06,1.18154e-08,4.79632e-07,3.1533e-06,1.74348e-06,1.7572e-08,7.22399e-08,0.000383154,3.03985e-07,7.38733e-09,2.07453e-06,6.32921e-07,1.97063e-06,0.00279658,3.07665e-08,5.17593e-09,5.01713e-07,4.15196e-07,1.65723e-07,1.37838e-07,2.4177e-07,3.82767e-09,1.44276e-07,1.41019e-07,3.45106e-07,3.5297e-08,1.27922e-07,5.32017e-06,1.28314e-07,4.60364e-09,1.56371e-06,1.29696e-08,4.33809e-08,7.62869e-05,6.67239e-07,7.15102e-08,4.56706e-07,3.1269e-08,1.05992e-09,1.14318e-08,4.35639e-10,3.03565e-08,1.00317e-05,3.99353e-07,0.996558,2.34473e-06,4.77178e-10,2.08179e-10,5.82692e-09,7.68812e-10,7.14539e-10,5.66239e-07,3.10628e-09,3.62112e-07,9.26947e-08,1.53007e-05
279,2.02609e-09,1.84753e-06,5.49153e-06,4.85614e-09,1.41932e-06,3.7734e-07,0.999099,1.10642e-08,0.000120948,1.11297e-06,9.09253e-08,1.46336e-07,4.01251e-08,2.0335e-07,3.28153e-07,1.02507e-05,1.95167e-07,1.83081e-08,2.72508e-08,3.88428e-06,1.37421e-06,2.05095e-10,2.70402e-06,7.10577e-09,2.08673e-08,3.2117e-06,6.06663e-09,1.15293e-07,1.55757e-09,3.71642e-08,6.73313e-09,7.06444e-05,1.54006e-06,1.45457e-05,1.36267e-07,3.60201e-06,1.34621e-06,5.36933e-09,4.04497e-09,1.3348e-06,7.58907e-07,1.98422e-09,3.00327e-09,1.47326e-06,4.6554e-07,1.56419e-05,1.97656e-07,2.63227e-06,1.08079e-10,2.11511e-10,7.59317e-06,8.41228e-07,2.84492e-07,2.24782e-07,1.20719e-07,1.38e-08,1.3958e-10,1.45637e-06,2.64367e-06,1.60954e-07,3.83086e-05,8.87799e-08,9.2714e-08,2.15713e-08,7.05097e-09,6.41405e-06,2.70496e-07,4.96184e-09,1.53258e-09,1.38147e-08,7.84016e-09,2.87819e-10,1.54012e-07,5.53373e-09,2.65521e-06,3.8852e-08,1.09101e-09,4.60041e-06,0.000507985,3.61258e-06,1.03886e-05,1.00037e-06,1.87874e-05,1.31633e-07,1.97755e-05,3.75342e-10,1.84746e-09,5.43243e-10,1.07209e-09,2.00378e-08,3.16271e-07,1.22067e-09,4.21099e-06,2.24476e-07,5.58832e-08,5.08494e-09,1.50687e-08,6.79981e-10,9.26653e-07
281,1.48385e-12,8.11314e-11,7.59919e-09,8.3709e-09,1.81925e-08,1.55904e-08,4.899e-10,8.70771e-12,1.13583e-14,4.60526e-09,1.28587e-12,3.9783e-07,3.33043e-11,3.62261e-09,8.50912e-08,6.01721e-08,2.97068e-11,3.82634e-05,2.13159e-11,7.55464e-11,1.48827e-08,3.47318e-08,1.87937e-10,3.49451e-07,6.25662e-07,2.45894e-07,2.31214e-12,0.000161992,6.54905e-09,3.03498e-07,4.44169e-07,2.04639e-08,6.03017e-08,5.69122e-09,1.14327e-08,2.19704e-09,2.44162e-08,2.50972e-07,1.0079e-08,1.94406e-08,2.02832e-06,2.73792e-13,2.83897e-11,4.6061e-08,0.000627142,1.26711e-11,5.7147e-10,1.88566e-11,1.83118e-14,4.78746e-11,9.49083e-08,1.30522e-08,5.85793e-08,5.88746e-12,7.76374e-09,7.53742e-09,8.33599e-12,0.999142,4.74459e-07,8.71156e-10,1.16448e-09,2.16638e-08,7.62054e-06,3.20969e-09,1.06311e-10,1.25529e-09,1.18601e-11,4.35637e-07,9.52362e-10,5.96986e-10,6.15325e-09,6.07162e-10,4.69369e-07,1.19321e-10,9.59257e-11,4.38258e-10,2.99621e-08,1.25137e-09,1.37387e-10,1.97868e-08,8.40059e-11,2.81672e-08,5.30788e-10,5.50248e-12,3.31427e-09,1.78206e-10,7.16709e-12,3.59125e-08,1.58491e-05,1.50279e-07,5.236e-09,6.44628e-13,6.35118e-11,2.73014e-12,6.33636e-12,1.78265e-13,6.25065e-09,1.0615e-13,1.10039e-10
284,1.20484e-10,1.29159e-08,2.86531e-05,9.34446e-11,2.25728e-07,2.60838e-07,1.27874e-07,2.06704e-11,3.41373e-07,1.55953e-09,1.8953e-07,9.89037e-11,1.07964e-10,1.23622e-11,2.33638e-12,5.70192e-07,5.72337e-10,3.66931e-10,8.9322e-12,4.9174e-09,1.23523e-09,5.60595e-11,9.40077e-11,6.82861e-08,6.02113e-08,9.0422e-05,6.5836e-14,6.9043e-08,2.55533e-10,3.98419e-10,1.64848e-09,0.000340289,5.09665e-09,1.65908e-05,0.997252,2.7739e-06,6.4706e-10,1.78512e-08,9.48765e-07,3.75927e-05,3.06129e-05,1.18099e-12,5.77608e-09,1.08678e-10,2.84553e-10,1.75349e-10,4.58023e-10,8.4707e-09,2.64659e-15,8.15866e-11,7.91425e-11,1.70094e-10,9.01141e-09,4.20747e-11,2.37258e-08,2.03896e-10,4.57465e-14,2.29644e-08,7.27736e-11,2.76853e-09,3.71929e-10,1.2818e-07,6.7928e-09,1.6003e-13,2.74227e-12,2.28336e-06,5.91811e-08,1.66822e-10,1.1475e-10,3.11455e-10,6.71839e-07,1.38389e-11,0.00219484,2.80527e-10,7.75271e-09,1.53741e-11,9.74185e-14,3.51339e-10,1.07933e-07,1.8331e-10,7.29114e-13,7.24545e-09,1.046e-11,8.41035e-12,7.07147e-08,8.20882e-13,3.44067e-10,2.10094e-11,3.69185e-09,1.05134e-12,1.92062e-09,1.12001e-11,2.65341e-11,4.33948e-12,2.44491e-14,4.29162e-14,1.4608e-09,2.24075e-08,1.19456e-08
