id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
110,2.15493e-05,1.95892e-09,1.46097e-10,5.60478e-09,6.26329e-08,6.78672e-08,1.3574e-09,4.82889e-09,1.19884e-11,0.999931,1.97019e-13,5.28573e-08,2.24675e-14,6.26509e-11,3.37282e-08,1.21773e-13,1.21635e-09,3.04165e-12,5.20525e-07,2.1677e-10,8.57802e-06,2.48975e-11,7.08564e-12,5.45605e-10,5.81516e-06,1.62698e-12,3.23955e-11,1.2849e-10,3.31051e-10,1.80969e-11,2.5594e-15,3.71567e-10,8.77657e-13,5.89546e-07,5.70392e-14,2.8053e-09,1.40142e-15,4.10658e-06,1.20804e-09,1.31139e-05,3.82504e-14,8.07398e-10,1.32695e-12,9.38449e-10,1.59555e-10,6.46119e-15,1.29047e-10,7.11556e-07,2.56256e-06,1.62428e-11,3.85477e-11,2.97431e-08,4.31423e-11,1.32679e-12,1.5894e-08,4.54779e-14,6.2679e-08,3.87045e-12,7.92882e-12,5.53907e-09,1.10327e-06,9.35866e-12,8.36488e-12,2.89931e-12,8.65882e-11,3.17468e-08,1.11082e-13,7.20985e-15,7.6682e-09,3.43101e-16,4.36059e-13,1.37136e-08,2.99108e-13,1.849e-11,3.36044e-11,5.45051e-07,9.67056e-08,2.92907e-11,6.1283e-08,7.9194e-11,4.78689e-10,2.12029e-09,2.94545e-13,2.78813e-12,4.313e-10,1.13522e-07,4.82476e-15,1.10974e-12,3.34071e-10,2.0401e-06,6.18986e-06,4.11217e-11,4.51379e-08,3.12504e-10,5.57696e-12,1.35014e-10,1.34672e-13,6.90986e-09,9.55101e-07
111,1.28187e-07,1.94121e-08,2.03083e-09,6.12443e-09,2.19087e-07,1.20296e-05,1.489e-07,5.23562e-10,2.40378e-09,2.51111e-06,5.03316e-08,9.60786e-08,3.91467e-09,1.55541e-09,1.87112e-08,2.32447e-08,1.56968e-05,1.32655e-10,1.131e-05,2.3992e-07,7.26628e-08,4.34741e-12,3.01021e-09,3.74907e-09,7.46033e-08,1.54336e-08,4.58436e-06,4.02449e-08,1.08227e-08,3.26968e-09,8.26951e-09,2.15345e-12,6.71404e-07,3.54627e-08,4.44164e-12,3.5049e-06,0.00029202,1.62653e-09,8.44709e-11,1.29349e-11,1.99093e-07,1.95774e-08,3.34345e-07,2.0242e-05,9.0266e-07,5.16853e-07,9.34198e-09,2.25917e-06,7.13265e-10,6.51011e-07,2.38295e-06,1.29722e-05,3.42734e-12,9.25679e-08,7.81858e-10,3.6322e-08,3.35324e-05,5.21687e-10,1.79154e-07,0.000221046,5.88403e-07,1.25432e-06,5.24495e-09,0.000253948,7.78079e-10,1.14593e-07,1.95613e-07,6.44703e-10,1.70131e-09,1.93447e-05,1.16323e-07,0.996444,4.05156e-07,6.72743e-09,1.30241e-07,1.70217e-06,6.95365e-06,5.16651e-06,1.72485e-07,1.20936e-08,0.00216948,4.57357e-10,0.000443715,9.96171e-07,1.42245e-06,7.88394e-07,1.83285e-07,1.32537e-06,1.87803e-07,6.81744e-08,8.10022e-06,1.84827e-09,5.81208e-08,4.06347e-07,1.39591e-09,1.57031e-07,1.52436e-10,8.10408e-08,9.61947e-11
112,4.19803e-09,2.76459e-08,3.63186e-06,6.03069e-08,7.18089e-07,1.06013e-06,1.07436e-08,1.63456e-09,1.73788e-09,4.33759e-06,4.43586e-08,1.16839e-07,3.03602e-06,5.41906e-08,1.90108e-08,2.0424e-06,1.9381e-05,5.70391e-09,7.93415e-07,6.38074e-07,1.4175e-07,1.51755e-07,4.3429e-05,5.78409e-05,7.39826e-05,1.63503e-05,0.000180838,7.86001e-07,8.11009e-07,5.4173e-06,3.18027e-07,3.25586e-08,2.86539e-07,1.2422e-06,1.19398e-06,9.09374e-07,1.52417e-05,2.08615e-05,3.57646e-06,1.33544e-08,7.75536e-06,9.90719e-10,9.47733e-07,7.5477e-06,9.43908e-08,2.66997e-09,3.05111e-07,1.99506e-05,1.35623e-09,1.99386e-07,3.87454e-07,7.78283e-07,2.86477e-08,1.39086e-08,1.44456e-05,0.000146846,2.4808e-06,4.99123e-07,2.46524e-08,5.77526e-05,4.44824e-07,0.000166793,1.6303e-06,3.72269e-07,2.71216e-07,6.50314e-06,1.72891e-06,3.26568e-05,5.99107e-07,2.18217e-05,0.993987,8.16613e-05,0.000521814,2.38463e-06,1.34552e-07,4.19444e-08,8.32447e-06,9.93317e-06,6.35754e-06,5.33918e-07,1.97306e-06,8.91971e-09,2.72777e-05,3.58482e-09,3.68137e-07,1.6393e-06,3.38508e-07,0.0040424,0.000214417,1.20601e-09,7.79704e-08,1.24898e-08,6.23311e-09,1.29093e-06,3.03729e-10,1.68049e-08,0.000139508,4.92294e-07,1.53996e-08
113,9.10786e-12,8.70513e-10,1.35417e-10,1.76694e-07,1.13233e-07,9.33723e-09,4.91569e-09,8.63309e-11,7.08915e-12,3.91208e-07,7.08728e-13,5.96175e-07,1.84173e-09,1.76892e-10,2.57447e-10,2.08023e-06,5.82275e-10,3.22772e-11,2.79353e-10,4.887e-09,8.07819e-09,2.85878e-06,3.23871e-05,1.11912e-05,3.71237e-05,4.98779e-07,6.01113e-09,1.8425e-08,0.000610186,0.000438448,5.56293e-09,8.35422e-09,7.62334e-09,2.56051e-06,1.66439e-05,5.33298e-10,3.41668e-05,8.01885e-05,0.998608,2.25892e-05,3.75022e-06,1.50397e-11,3.74143e-08,2.6121e-09,2.20068e-11,3.0859e-11,3.94851e-10,3.96478e-08,1.54061e-10,7.09603e-10,5.65125e-12,9.00342e-07,4.62438e-07,1.3582e-09,9.57021e-08,4.44455e-06,1.33021e-11,4.57916e-06,2.56492e-08,1.46623e-10,6.92163e-11,1.31935e-05,1.84334e-05,3.07138e-09,4.04931e-09,3.2052e-10,1.03327e-10,8.48667e-06,4.28347e-08,1.01703e-09,1.40054e-06,2.6725e-11,1.52312e-08,2.10332e-10,3.993e-09,7.08857e-10,6.63369e-09,7.24865e-09,5.08401e-11,2.88747e-06,2.91296e-09,2.31286e-08,7.35684e-09,3.65449e-11,1.42425e-08,1.74541e-08,2.94677e-11,1.44272e-08,4.84962e-06,1.65517e-09,8.62908e-08,3.59866e-12,1.11965e-09,1.95882e-07,3.90716e-10,1.13207e-12,3.55469e-05,2.56636e-08,1.62714e-10
114,1.13043e-09,3.92189e-10,1.64862e-07,8.40087e-08,3.01712e-08,6.38895e-09,2.7404e-08,2.50437e-11,2.32658e-12,2.81445e-07,4.95905e-11,2.9544e-08,7.35713e-09,7.88776e-11,8.46648e-10,3.2519e-09,2.23856e-08,1.1774e-10,8.45243e-09,1.14954e-10,0.000411424,4.51501e-06,0.000374306,0.999003,1.17329e-05,4.12646e-05,1.76345e-09,7.56319e-07,2.63489e-07,8.8715e-09,6.70089e-08,5.02404e-06,1.81635e-10,5.20248e-09,6.23315e-09,1.65706e-08,4.83824e-07,1.96284e-07,2.57777e-05,1.43202e-06,6.63266e-07,5.4617e-10,4.91124e-10,1.43976e-05,2.87297e-09,8.38149e-12,6.40026e-06,4.83411e-09,8.22296e-10,3.02097e-09,1.9859e-06,8.38562e-06,1.09558e-07,5.23455e-10,7.94217e-07,1.19472e-08,9.23171e-12,7.97724e-07,8.57592e-11,2.80194e-06,7.60584e-07,5.65316e-06,5.30593e-07,8.09653e-12,8.06255e-09,3.84551e-07,1.96071e-09,9.12685e-09,5.30884e-09,1.48884e-11,8.04889e-06,2.21106e-09,1.01644e-08,1.6885e-09,9.09603e-07,4.2534e-11,3.01726e-08,7.64981e-09,2.54225e-08,1.56802e-05,1.89088e-09,8.17939e-09,2.19664e-10,3.79741e-13,1.19241e-08,9.38817e-08,3.66815e-09,8.42885e-08,2.88205e-08,8.60955e-12,3.7604e-09,5.13492e-10,1.02236e-07,2.7543e-08,9.50757e-12,1.28123e-11,5.01207e-05,1.3053e-07,2.25616e-09
117,0.000230472,0.00148052,3.63763e-05,0.00195159,0.000772397,6.84788e-06,0.000367983,0.0133014,0.000987187,3.06628e-05,0.00170869,0.0110926,0.000194398,0.00186599,0.00748072,4.13671e-05,0.000442613,0.000156526,0.000109099,8.69121e-05,0.000307382,0.000107199,3.29878e-05,1.63761e-07,2.14668e-06,3.5538e-05,0.00158657,7.32746e-06,1.38297e-05,1.58942e-06,3.74993e-06,2.53385e-06,7.09368e-05,9.94485e-06,1.42193e-06,0.000463266,0.000498859,1.49153e-06,1.90981e-06,3.71107e-07,1.2952e-07,0.000945176,5.57888e-05,1.42456e-05,4.93648e-06,0.00106056,0.000261104,0.00176101,0.00390124,0.0126186,1.27596e-05,2.71428e-07,0.00204407,0.00089246,2.88274e-06,8.45965e-05,4.18766e-05,8.74718e-06,0.000496768,1.55092e-05,0.000209006,3.82986e-06,3.43941e-05,1.69092e-05,0.000118329,7.10747e-06,4.34742e-06,1.96635e-06,0.000127771,4.24425e-05,9.98512e-07,0.000141617,2.29538e-08,0.0019907,2.8874e-05,0.000736831,2.80724e-06,1.5456e-05,1.8576e-05,0.000775212,1.69875e-05,4.25743e-05,1.15722e-06,0.00417884,0.000431787,3.1938e-05,0.00547649,1.85173e-06,5.44851e-06,0.00260858,2.65965e-05,0.000857299,0.00568984,0.000481468,0.903383,0.00264763,1.98422e-06,2.60014e-05,9.69846e-05
119,7.14477e-05,1.84212e-08,1.56861e-10,0.00251784,1.94981e-07,1.12245e-08,1.02514e-09,6.93233e-08,1.01187e-06,3.65576e-06,1.45409e-06,3.81088e-07,1.68566e-09,8.44166e-09,2.81715e-07,7.67652e-11,3.14837e-07,9.87832e-08,0.987659,6.38116e-10,8.40798e-06,3.3189e-10,3.70878e-11,8.43825e-12,2.66832e-06,2.06596e-09,4.52061e-08,7.18113e-07,1.71019e-08,1.39429e-10,1.44662e-11,6.08543e-10,2.01951e-08,3.48664e-06,7.46799e-10,1.57548e-07,1.54456e-10,6.39712e-10,4.39194e-08,9.12733e-06,3.33644e-11,1.37785e-07,2.09372e-10,2.06381e-06,4.77855e-10,1.37511e-09,3.75386e-07,8.48283e-09,0.000148812,0.000304129,1.74276e-11,2.4868e-05,6.55942e-06,1.64461e-06,1.88471e-07,4.20441e-06,3.91483e-06,2.52355e-10,1.64393e-05,1.01055e-05,4.62774e-06,4.95123e-09,2.08815e-06,1.39181e-08,4.17515e-09,2.15445e-08,7.70616e-11,2.79412e-12,5.44505e-07,0.000735345,1.0997e-08,1.75908e-05,1.89913e-11,4.46007e-09,0.000123815,3.64651e-05,6.01601e-06,1.23783e-07,7.00471e-09,1.40359e-07,3.7845e-09,4.83639e-10,1.07127e-08,2.32077e-05,2.42505e-06,2.752e-05,1.94659e-05,1.50327e-08,7.6443e-08,0.00773743,2.35532e-07,4.18983e-06,7.54213e-08,0.000452546,5.42391e-07,8.99326e-07,1.70486e-08,2.47616e-07,3.04397e-07
121,4.50214e-06,2.58018e-07,2.10778e-05,5.26047e-08,9.44436e-07,3.99521e-08,1.91461e-05,0.00596256,5.06498e-06,1.17333e-06,2.53462e-05,2.41306e-05,9.85874e-07,0.0290463,3.57768e-06,8.60397e-07,3.08521e-09,0.933663,4.06581e-08,1.38401e-05,4.8779e-07,1.92665e-06,4.48491e-10,6.32348e-09,6.09292e-09,1.91392e-08,8.29311e-06,3.66077e-07,3.30916e-09,7.54227e-08,8.84762e-09,1.56827e-06,3.3138e-07,9.90028e-06,4.82053e-09,3.69988e-07,7.27671e-07,1.92946e-07,3.40114e-09,3.12872e-10,2.96776e-10,0.00089188,8.22999e-06,5.42885e-10,4.68759e-09,0.000203325,9.05735e-07,0.00430019,0.00960976,0.00221408,8.55081e-09,2.29342e-09,0.000248315,5.3595e-07,3.67401e-06,4.81278e-05,4.43641e-10,3.92306e-07,0.00817772,2.34753e-06,4.1029e-07,5.94391e-08,5.37882e-06,3.62174e-08,3.30228e-07,1.28012e-06,4.33671e-08,3.17693e-10,8.54842e-06,6.62447e-10,7.31273e-09,7.73596e-09,3.50296e-10,1.52575e-05,9.45724e-06,0.000204105,3.17661e-09,4.74904e-09,4.51113e-07,9.47203e-05,1.13414e-07,3.63638e-07,4.64808e-08,2.3905e-06,3.28475e-07,2.04791e-07,0.00464066,1.05583e-09,9.40154e-05,2.01804e-05,3.63602e-09,0.000227599,5.08511e-06,3.66996e-07,0.000110677,2.33705e-05,2.1159e-09,9.89493e-08,8.0303e-06
123,1.70869e-07,2.52553e-05,0.00197969,4.85958e-08,6.63941e-06,0.976846,0.00416828,7.02438e-09,1.52752e-07,2.70329e-06,5.47875e-07,2.58136e-07,9.90138e-08,2.34517e-09,4.31918e-07,0.000245113,5.1415e-06,7.33303e-08,3.7193e-05,1.45491e-05,6.84038e-07,4.35973e-07,2.28256e-07,2.56122e-09,1.46451e-06,1.19559e-07,2.40193e-05,2.1165e-05,0.00121362,5.57824e-06,0.000915083,1.35708e-08,0.000110824,3.92385e-06,1.54294e-07,0.000155676,2.12573e-05,4.45004e-07,1.75626e-08,3.76788e-07,0.000114547,2.90603e-07,0.000395368,6.8832e-06,1.67415e-05,1.49177e-05,1.66339e-07,8.29294e-07,1.19031e-10,1.46323e-07,9.19009e-05,3.44877e-06,2.68144e-10,4.22492e-07,7.9567e-07,1.7409e-07,0.00443458,1.77226e-07,3.05611e-08,2.3401e-05,2.57683e-06,1.11371e-05,3.1498e-08,0.000129852,5.68893e-09,9.48763e-07,0.000945897,8.74377e-06,1.35016e-05,9.96638e-06,3.19644e-05,7.81166e-05,7.09358e-05,5.55461e-06,2.09075e-08,9.22093e-07,0.00168576,0.000230944,0.00077867,1.37394e-07,0.00313901,3.79925e-08,3.08308e-06,1.07216e-05,5.13922e-06,1.11501e-08,4.53039e-07,0.00191368,2.05045e-06,8.06151e-08,1.04563e-07,1.15183e-08,4.5754e-07,6.14982e-08,6.0454e-07,1.06986e-08,1.08562e-08,1.10842e-06,5.44398e-06
125,2.79133e-08,8.8852e-07,1.09167e-08,5.0725e-05,6.07412e-06,7.56523e-08,3.21753e-07,5.608e-08,3.59842e-08,1.81394e-08,1.65529e-07,8.28192e-06,1.11636e-05,1.60106e-07,8.38811e-08,2.13154e-06,1.14072e-07,1.20087e-07,1.11821e-07,9.38464e-05,1.66982e-06,3.32762e-09,4.95849e-05,2.58789e-08,8.57117e-08,1.16679e-08,5.37456e-06,9.64979e-09,1.00341e-05,5.58616e-05,6.70959e-07,5.85324e-08,2.76032e-06,2.30381e-07,1.64201e-05,1.0808e-07,1.6066e-06,5.0992e-08,1.1241e-07,8.12109e-08,2.81597e-08,7.87683e-09,6.00738e-07,2.71082e-08,4.62472e-08,1.86675e-05,1.96354e-06,9.66041e-07,1.77822e-07,1.44698e-06,2.1281e-07,0.00051,6.67979e-07,0.000168939,1.96068e-07,0.9981,0.000202173,4.79575e-08,3.73183e-06,1.87281e-09,1.72798e-07,3.60346e-07,5.3825e-07,4.43082e-05,6.02594e-05,4.81174e-07,5.98757e-09,1.56844e-07,1.14719e-05,0.000175085,5.40406e-08,5.211e-09,7.94115e-09,3.48663e-08,1.63989e-06,2.1598e-07,5.81759e-07,3.82781e-08,3.91002e-08,1.90601e-05,3.81494e-05,4.31594e-06,9.28736e-06,3.07556e-07,5.56062e-05,3.30038e-06,1.97966e-08,8.54148e-07,2.04704e-08,1.96578e-08,1.70768e-05,9.96225e-08,8.43891e-08,0.000173139,4.82106e-05,2.17912e-09,6.18304e-06,1.18994e-08,5.05335e-07
126,1.47543e-05,6.02404e-06,5.73449e-07,3.06459e-05,2.78094e-06,8.96431e-07,1.56261e-05,0.000114281,1.88814e-05,1.47633e-07,0.000263602,3.06237e-05,2.7873e-06,0.000308031,1.64418e-05,4.87792e-06,1.39488e-06,2.15206e-06,2.28889e-07,1.20776e-05,1.72111e-06,7.59137e-07,2.22204e-07,1.02707e-09,3.04294e-08,6.61243e-08,4.62006e-06,1.70172e-09,5.97873e-09,8.99515e-10,9.65537e-07,8.06962e-07,3.86954e-06,3.58797e-07,1.3176e-08,1.74477e-06,1.24743e-06,3.03232e-08,3.25359e-08,2.50705e-10,9.21348e-10,0.000338085,3.42839e-07,1.02534e-08,2.52018e-08,3.35604e-05,2.48786e-05,5.78127e-06,6.28916e-06,0.000211224,4.87162e-07,7.1086e-09,4.09944e-07,7.96923e-06,3.72948e-08,2.9911e-06,2.70765e-06,1.7211e-08,3.40727e-06,8.13721e-08,1.45984e-07,4.34841e-08,4.54767e-07,8.77091e-08,2.89244e-06,4.68666e-08,7.33971e-10,2.34703e-08,1.98705e-05,1.40226e-08,7.47624e-09,2.02067e-07,4.09329e-11,5.84991e-07,1.71683e-07,3.78331e-06,1.67088e-07,5.77971e-08,1.06419e-07,1.83609e-05,4.04003e-07,8.75013e-10,1.94067e-08,7.48419e-05,2.02134e-05,1.11719e-06,2.5223e-06,2.27013e-07,3.62848e-08,5.48089e-06,1.59599e-08,9.77675e-06,2.89608e-06,5.74898e-06,0.99832,3.31954e-06,8.12632e-09,1.12466e-07,4.82264e-06
128,5.94466e-06,5.32019e-05,3.20937e-07,7.96149e-07,0.000129221,1.41365e-07,0.000399369,5.49378e-06,0.00130836,9.70725e-05,2.65054e-07,0.00539624,0.000253901,3.04311e-06,0.975081,8.03664e-05,0.00086636,5.51349e-08,2.39678e-06,4.3148e-05,0.000607287,5.78064e-07,0.00068275,7.93825e-08,3.21227e-06,1.7467e-06,4.91744e-05,1.16134e-07,3.77193e-08,6.23561e-07,1.66315e-08,1.50378e-10,2.11416e-08,1.55811e-06,1.30274e-08,8.6437e-05,4.50546e-08,1.99063e-06,3.8368e-08,3.73796e-09,6.82031e-08,1.48071e-06,2.59057e-08,2.08094e-07,4.54976e-08,1.22008e-09,1.16779e-06,8.12065e-05,5.38386e-05,0.000149154,2.87059e-09,1.31006e-06,3.9023e-08,1.82643e-06,6.16162e-06,1.18662e-05,2.29829e-06,1.89908e-07,8.63263e-08,3.82727e-08,1.43179e-07,2.42602e-07,2.29574e-07,7.00117e-06,2.97923e-06,2.01843e-06,7.05933e-09,2.24443e-08,9.23123e-08,1.01882e-07,4.2895e-05,0.000177575,1.59588e-09,1.26098e-06,1.05526e-05,6.1192e-07,7.06625e-07,3.55943e-06,0.00884887,4.10462e-06,3.17104e-05,1.46676e-09,8.26458e-06,4.51378e-06,2.97673e-05,6.59375e-08,1.07786e-06,2.45019e-08,1.18997e-07,4.48832e-05,4.54611e-06,7.39392e-06,7.86404e-05,0.00166732,0.00351583,2.82506e-05,6.47653e-07,8.40252e-07,1.0709e-08
131,1.32338e-06,1.142e-07,4.4763e-06,7.31694e-05,1.11966e-06,3.59585e-08,3.33479e-07,1.40962e-05,8.85087e-07,3.39289e-07,3.03257e-05,8.82834e-06,4.94363e-06,2.77709e-05,1.93523e-06,1.40653e-07,1.83838e-07,8.42033e-06,1.43028e-05,3.37123e-05,6.20933e-07,2.12026e-06,2.93058e-08,4.96291e-08,1.50285e-06,1.08132e-06,3.14487e-05,5.1638e-05,4.93739e-06,2.752e-08,1.10225e-06,2.27885e-07,1.02591e-06,4.04532e-06,6.61941e-06,7.42989e-06,6.08582e-06,2.37523e-08,4.66664e-07,2.07184e-06,5.54798e-08,0.000186492,1.12586e-05,1.11936e-05,2.07021e-07,8.75693e-06,0.00355786,1.29705e-05,3.69479e-05,2.30264e-05,6.59148e-05,9.07421e-07,0.00161003,0.000444525,2.04275e-05,6.71005e-06,8.44716e-07,1.54981e-06,1.89083e-05,1.2539e-05,1.36254e-05,4.67853e-06,1.98474e-05,3.58389e-06,8.90621e-07,3.12735e-05,8.65094e-06,2.21476e-06,0.00100984,7.88934e-05,2.83058e-06,5.60487e-07,8.06748e-08,5.60089e-05,2.5746e-05,0.00414334,2.69415e-06,3.18273e-06,2.31669e-06,2.08597e-05,2.80116e-07,0.00141853,1.87264e-07,0.000129732,1.72316e-07,6.24143e-06,0.986448,4.10451e-06,5.94423e-06,8.15344e-06,1.13638e-06,2.61304e-06,7.93269e-05,2.75355e-06,1.03012e-05,1.42228e-06,6.31733e-06,9.22862e-07,6.24737e-05
135,9.60216e-10,6.41415e-06,2.81809e-07,0.000146849,1.94755e-06,2.85818e-07,3.65487e-06,7.78037e-06,6.8525e-09,6.59971e-07,1.05824e-08,6.11266e-07,3.9581e-06,6.61479e-07,2.34093e-06,5.21471e-05,8.49625e-06,1.90574e-05,1.242e-05,1.13534e-08,1.16951e-07,3.3108e-06,0.00187668,2.72394e-06,3.41343e-05,0.0102791,2.75391e-06,0.00028352,0.00135374,1.4584e-05,2.65291e-05,3.34451e-05,1.7058e-06,7.45628e-06,2.01201e-06,6.01691e-07,0.00451424,5.34717e-06,0.000345951,0.000328507,6.00342e-06,9.34819e-09,7.26104e-07,2.23602e-05,5.68205e-06,1.28072e-08,2.71729e-05,0.000201787,4.25872e-07,8.61506e-06,3.6269e-07,1.39645e-07,0.0167028,1.65972e-07,2.75225e-06,1.10346e-07,2.08453e-07,0.000645059,5.98647e-05,2.00091e-07,0.00499599,2.25108e-06,0.949938,3.06594e-08,1.63234e-09,1.07149e-06,0.000810745,0.000637932,9.72021e-09,8.19582e-07,1.81341e-05,2.06508e-06,2.04726e-06,4.47756e-06,6.39659e-06,3.24432e-07,2.81431e-07,0.00318109,1.80617e-08,4.60238e-06,1.39075e-09,1.09693e-05,9.0598e-09,8.74149e-06,1.49426e-08,1.63368e-05,6.32785e-05,0.000132085,0.00188809,8.12225e-07,7.38738e-08,4.19503e-07,4.27369e-06,6.44308e-07,1.64623e-06,7.44668e-06,0.00106008,9.53155e-05,3.55707e-05
136,3.04813e-09,3.09051e-07,2.70867e-05,2.39712e-09,3.77113e-07,4.31306e-07,4.58996e-05,2.78324e-09,1.36869e-05,5.81304e-09,1.37093e-07,2.37397e-09,2.70999e-10,1.49887e-08,2.49307e-10,4.39962e-06,2.59839e-10,2.71633e-08,8.61754e-10,3.54736e-07,2.53249e-09,9.35842e-10,2.57302e-09,1.11893e-10,1.34818e-07,9.62697e-07,1.13455e-10,2.08959e-08,2.45851e-08,1.51064e-08,1.27175e-08,0.000447151,0.000169142,0.997219,0.000759847,7.44624e-08,3.67338e-08,2.11323e-09,1.61212e-05,1.18227e-05,0.000759265,2.5518e-08,1.02688e-09,2.56279e-09,6.16634e-09,0.000490609,2.77621e-06,6.17124e-08,3.07648e-11,2.26824e-09,2.38506e-09,1.67572e-07,1.58583e-07,7.22251e-09,2.48924e-07,1.77429e-08,2.04436e-11,1.25469e-07,1.11103e-07,2.39563e-09,6.24734e-08,9.74594e-09,4.03524e-07,3.52118e-10,6.30583e-11,2.07606e-05,7.7317e-10,2.50151e-08,2.63294e-08,7.80899e-09,3.23635e-08,2.1984e-10,1.23324e-06,7.9409e-11,2.07627e-07,1.0548e-08,7.11744e-11,1.77043e-09,2.57064e-06,4.0411e-06,1.34524e-10,4.97418e-10,3.22928e-08,3.04434e-08,4.1468e-07,2.56346e-10,6.28554e-09,3.65961e-08,1.17078e-07,5.57746e-10,3.10412e-08,4.73301e-09,4.97243e-09,2.40905e-10,3.80076e-10,8.23807e-12,4.10037e-10,4.74859e-10,6.05478e-09
137,2.61832e-07,2.43702e-06,5.51052e-07,1.06906e-05,4.73965e-06,1.50927e-07,2.53999e-05,2.71765e-08,5.41257e-09,2.51079e-06,3.56136e-07,3.18372e-06,1.64393e-06,1.46189e-08,3.32905e-07,9.48978e-07,3.56932e-06,1.48874e-08,2.77228e-06,3.13705e-06,9.53367e-05,1.78596e-08,3.53556e-05,3.307e-06,2.43159e-06,1.02186e-06,1.43291e-05,1.32318e-06,5.85696e-06,1.28325e-05,2.19454e-06,3.67513e-06,2.40148e-05,1.61838e-05,1.5198e-07,4.77301e-06,2.96407e-05,1.34155e-07,2.873e-07,9.51181e-08,9.90677e-07,4.2009e-07,8.00686e-07,3.18102e-05,5.15857e-06,1.9888e-05,3.75228e-05,2.49546e-07,4.32585e-08,1.25957e-06,1.47538e-05,0.99766,8.10313e-08,2.86886e-06,3.05954e-07,6.42747e-05,1.97014e-05,1.19912e-07,4.83557e-05,3.28232e-06,2.68959e-05,1.04652e-05,6.85977e-07,4.79749e-07,1.266e-05,1.71578e-05,1.42762e-07,3.91511e-08,2.23743e-07,1.48028e-05,1.32617e-06,3.461e-07,4.41881e-07,2.34825e-08,0.000239346,7.56447e-07,5.10719e-06,1.56005e-06,6.07581e-06,0.000224405,0.00035412,2.71273e-06,0.000231946,1.87028e-06,0.000388885,6.59198e-06,6.43664e-08,2.31152e-06,8.26658e-07,1.44247e-08,0.000199221,6.14239e-07,2.66375e-06,1.72173e-05,7.91835e-08,4.14937e-09,1.42287e-07,8.55838e-08,2.8173e-08
